,Dates,URL,News,Price Direction Up,Price Direction Constant,Price Direction Down,Asset Comparision,Past Information,Future Information,Price Sentiment,Topic,Macro_Group,Probabilities,Dominant_Macro_Group,Topic_Label
49,01-12-2017,https://www.thehindubusinessline.com/markets/gold/gold-holds-near-312-week-low-as-investors-opt-for-riskier-assets/article9978905.ece,Gold holds near 3-1/2 week low as investors opt for riskier assets,0,1,1,0,1,0,negative,0,15,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",10,Gold Near Monthly Lows
50,16-02-2018,http://www.marketwatch.com/story/firmer-gold-futures-head-for-weekly-gain-2018-02-16,"gold ends higher, logs biggest weekly gain since 2016",1,0,0,0,1,0,positive,4,3,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Global Investment & Rate Impact
51,16-06-2017,http://www.marketwatch.com/story/august-gold-rises-02-at-125750oz-2017-06-16,"August gold rises 0.2% at $1,257.50/oz.",1,0,0,0,1,0,positive,36,5,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Time Sensitive Prediction
52,21-04-2004,http://www.marketwatch.com/story/gold-futures-at-seven-week-low-2004-04-21,gold futures at seven-week low,0,0,1,0,1,0,negative,0,15,"[-3.2384549145480297, -3.835966795750763, -1.8753522684454234, -3.1017299515526218, -3.8662800266162987, -1.8266713826473329, -4.111867731558779, -3.8810595289674015, -4.309323940961777, -3.3563384786961876, -2.1755668295645223, -1.9698288689827916, -5.118233968943557, -2.8054526113138234, -5.175216645788785, -2.583730796127421, -4.267929576351291, -4.248188223910543]",5,Gold Near Monthly Lows
53,27-09-2017,https://economictimes.indiatimes.com/markets/commodities/news/gold-prices-steady-after-hawkish-yellen-comments/articleshow/60849877.cms,gold edges down as dollar gains on fed rate hike view,0,0,1,1,1,0,negative,3,3,"[-3.7603773311542845, -4.803989708244178, -2.6092406911457062, -3.279123147150025, -3.9169443822839534, -1.9763380202750112, -4.067767911873408, -3.0370664022418707, -4.865582395596644, -3.278101402966946, -3.486613534656829, -2.16481575075106, -5.363381537717419, -4.353189348895602, -5.555720525125734, -0.9188576290416948, -4.361880303263107, -4.6273803134537195]",15,Global Investment & Rate Impact
54,20-09-2018,https://www.metalsdaily.com/link/284308/van-eck-tighter-global-monetary-policy-to-support-gold-market.htm,van eck : tighter global monetary policy to support gold market,1,0,0,0,0,1,positive,-1,-1,"[-4.621002843145615, -5.7524308464202605, -3.3889461896727466, -3.8913050911191087, -4.3931086700841995, -2.9281723575024414, -4.6079968211885385, -1.9671215201680092, -5.803439911614393, -3.6605647271457102, -4.603117523769804, -2.632673777617484, -6.3194867738753855, -5.2577276368743835, -6.645843013149476, -3.6765083663542906, -4.861713647726858, -5.471092005381352]",7,noise
55,06-06-2018,https://www.thehindubusinessline.com/markets/gold/gold-rebounds-to-rs-31860-on-firm-global-cues/article24095236.ece,"Gold rebounds to Rs 31,860 on firm global cues",1,0,0,0,1,0,positive,2,3,"[-3.5140718726604283, -4.613259814317584, -2.199711617274404, -3.0281810551093833, -3.1188808646825574, -2.2061898157246183, -3.619139428774635, -3.246186556902626, -4.52202113574138, -2.6055321698015694, -3.6182744038793806, -0.9965650995195099, -5.228224391327887, -4.009468184327314, -5.6105926802304635, -3.2481890426044666, -3.8014570682354645, -4.42622132923718]",11,Global Investment & Rate Impact
56,29-07-2016,http://www.marketwatch.com/story/december-gold-gains-410-or-03-to-134530oz-2016-07-29,"december gold gains $4.10, or 0.3%, to $1,345.30/oz.",1,0,0,0,1,0,positive,-1,-1,"[-3.730764283013685, -4.343088065083301, -2.1676957662930354, -3.5360536785030363, -4.169567849946669, -2.3542542130459987, -4.165538428798795, -4.230728227713467, -4.101907467712129, -3.521427612150422, -4.337816855705864, -2.6567562296109606, -3.933057370472736, -4.40998113603928, -4.882692681843462, -3.6400645748869, -4.186494524565301, -4.4626213774234005]",2,noise
57,11-09-2017,http://www.marketwatch.com/story/gold-prices-settle-at-lowest-level-in-more-than-a-week-2017-09-11,gold prices settle at lowest level in more than a week,0,0,1,0,1,0,negative,0,15,"[-3.347673522420954, -3.9103238061828804, -1.915027485670284, -3.1198807287819137, -3.891013433408927, -1.9024995944478804, -4.154191084397941, -3.903841351273471, -4.326819292664548, -3.374773331728624, -1.6546323270152716, -2.078629974306833, -5.184622563784406, -2.8389816953047204, -5.268891213362107, -2.738039908647973, -4.300988448140114, -4.344616677491704]",10,Gold Near Monthly Lows
58,29-09-2010,http://www.marketwatch.com/story/dec-gold-down-30-cents-at-1310oz-on-globex-2010-09-29,"dec. gold down 30 cents at $1,310/oz on globex",0,0,1,0,1,0,negative,-1,-1,"[-3.7982152942444722, -4.342869988525854, -2.2805896848972322, -3.616770385456088, -4.295573263528102, -2.4128204319714475, -4.245744038876535, -4.302546356598108, -4.2550315726581385, -3.630935006426809, -4.251730026701204, -2.750199479681571, -4.562337328427446, -4.258404800586802, -4.683547492238321, -3.591513825046912, -4.433340344658087, -4.57634038679847]",2,noise
59,13-09-2016,http://www.marketwatch.com/story/dec-gold-settles-at-132370oz-down-190-or-01-2016-09-13,"Dec. gold settles at $1,323.70/oz, down $1.90, or 0.1%",0,0,1,0,1,0,negative,22,12,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Global Cues and Gold Stability
60,22-02-2017,http://www.marketwatch.com/story/gold-jumps-03-from-settlement-price-after-fed-minutes-to-123740-an-ounce-2017-02-22,"Gold jumps 0.3% from settlement price after Fed minutes to $1,237.40 an ounce",1,0,0,0,1,0,positive,3,3,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547]",15,Global Investment & Rate Impact
61,08-01-2010,http://www.marketwatch.com/story/gold-lost-1-to-112180-an-ounce-2010-01-08,"gold lost 1% to $1,121.80 an ounce",0,0,1,0,1,0,negative,14,1,"[-5.7137785351111985, -6.551753340733664, -4.214591726036897, -5.55561795282828, -6.1720914845670904, -3.7326203604362704, -6.25666305538455, -6.03477643784297, -6.397750452001584, -5.392873520159157, -6.221492443388089, -4.67544274308768, -6.622529971747343, -6.383408957129697, -6.891745185470647, -5.59287661111432, -6.084308673784639, -6.41610965144112]",5,Gold Price Support Levels
62,09-03-2016,http://www.marketwatch.com/story/gold-futures-fall-for-a-third-straight-session-2016-03-09,gold futures fall for a third straight session,0,0,1,0,1,0,negative,6,3,"[-3.5181084596590733, -4.251360962645557, -2.5194284478532394, -3.608221315951889, -4.309971478814193, -2.2081088782802327, -4.584602815081003, -4.4447249926402135, -4.806144777672913, -3.9022947744214305, -3.822981923659216, -1.7422592550297265, -5.564579655409588, -3.9873715412084683, -5.708296122998449, -1.981387182358328, -4.828219333342882, -4.658915551681568]",11,Global Investment & Rate Impact
63,31-08-2011,http://www.marketwatch.com/story/gold-has-best-monthly-performance-since-nov-2009-2011-08-31,gold has best monthly performance since nov. 2009,1,0,0,0,1,0,positive,4,3,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Global Investment & Rate Impact
64,02-10-2017,http://www.marketwatch.com/story/gold-prices-settle-at-lowest-level-in-nearly-8-weeks-2017-10-02,gold prices settle at lowest level in nearly 8 weeks,0,0,1,0,1,0,negative,0,15,"[-3.3406373529963362, -3.9045617579807064, -1.9109366491920357, -3.1162858612842497, -3.8872251409496204, -1.8963760041940754, -4.1497969344837475, -3.8999158041269117, -4.323566377463829, -3.3713617134085, -1.6772426160759843, -2.0718540354628763, -5.179307090986974, -2.8354335503856865, -5.262411723243723, -2.7290771066942914, -4.2969507429389715, -4.338074127741406]",10,Gold Near Monthly Lows
65,0201-04-27,http://www.marketwatch.com/story/gold-futures-climb-back-above-1200oz-on-comex-2015-04-27,"gold futures climb back above $1,200/oz on comex",1,0,0,0,1,0,positive,27,6,"[-27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",1,Economic Data & Gold Performance
66,02-10-2003,http://www.marketwatch.com/story/metals-shares-turn-higher-gold-futures-still-lower-2003-10-02,metals shares turn higher; gold futures still lower,0,0,1,0,1,0,negative,24,14,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,Gold Prices & Metal Shares
67,18-06-2012,https://economictimes.indiatimes.com/markets/commodities/gold-declines-first-time-in-seven-days-after-greek-elections/articleshow/14241472.cms,gold declines first time in seven days after greek elections,0,0,1,0,1,0,negative,7,6,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",7,Economic Data & Gold Performance
68,26-10-2017,https://economictimes.indiatimes.com/markets/commodities/news/gold-edges-up-as-dollar-eases-ahead-of-ecb-meeting/articleshow/61233638.cms,gold gains on weaker dollar; markets brace for ecb decision,1,0,0,1,1,0,positive,3,3,"[-3.52126376361114, -4.595000794113259, -2.383008436159223, -3.0419405792694536, -3.688660688263268, -1.7521816846721774, -3.8651089540294628, -2.7318194538750604, -4.658345486216089, -3.051541749759195, -3.2210154707261744, -1.8525742362725754, -5.161639103230856, -4.132162901478714, -5.358838878422614, -1.481069421856702, -4.1304862409848795, -4.391093376777124]",15,Global Investment & Rate Impact
69,12-12-2017,http://www.marketwatch.com/story/gold-holds-modest-loss-after-ppi-report-2017-12-12,gold holds modest loss after ppi report,0,0,1,0,1,0,negative,18,17,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Gold Holds as Data Releases
70,28-11-2017,http://www.marketwatch.com/story/february-gold-contract-notches-highest-settlement-in-over-a-week-2017-11-28,February gold contract notches highest settlement in over a week,1,0,0,0,1,0,positive,-1,-1,"[-3.9187260250469707, -4.252666325673475, -1.7183762215227598, -3.593616754109501, -4.410490169222939, -2.4915085093399703, -4.6029866742229375, -4.482592558851825, -4.684734170849137, -3.8303675081305832, -3.3685190955059303, -2.66898950353827, -5.658047083542571, -2.852278902717049, -5.761612117798691, -3.4795004451556215, -4.769087756689663, -4.871437455625028]",2,noise
71,27-07-2017,http://www.marketwatch.com/story/august-gold-climbs-by-1060-or-09-to-settle-at-1260oz-2017-07-27,"August gold climbs by $10.60, or 0.9%, to settle at $1,260/oz",1,0,0,0,1,0,positive,33,16,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Gold Climbs in Trading
72,23-03-2010,http://www.marketwatch.com/story/gold-finishes-higher-at-110370oz-2010-03-23,"gold finishes higher at $1,103.70/oz",1,0,0,0,1,0,positive,29,6,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",3,Economic Data & Gold Performance
73,11-01-2018,https://www.metalsdaily.com/link/275678/debt-global-debt-surges-gold-and-silver-investors-patience-will-soon-pay-off.htm,debt : global debt surges - gold and silver investors' patience will soon pay off,1,0,0,1,0,1,positive,7,6,"[-3.9081605484733344, -5.03993055929888, -2.6159015267365473, -3.2147559890968567, -3.5293555799437204, -2.3071088284336683, -3.821249214000543, -0.8625115464247183, -4.990067994820204, -2.8095900334829884, -4.083413410242911, -2.1245258128288, -5.495909565576328, -4.615799671012247, -5.889139147215331, -3.2536497122772756, -3.921823345552302, -4.741160648251294]",7,Economic Data & Gold Performance
74,22-04-2008,http://www.marketwatch.com/story/gold-futures-open-higher-as-dollar-drops-2008-04-22,"gold futures open higher, as dollar drops",1,0,0,1,1,0,positive,-1,-1,"[-3.5521155009632244, -5.08615529783703, -2.704513831730247, -3.3747846445215886, -4.194842397323334, -2.1383887212628023, -4.495392744978128, -4.116835050106651, -5.355523638851337, -3.837098357974249, -4.061127438649252, -2.1674546662713454, -5.9046526934337535, -4.620225675319867, -6.127046987436127, -3.2194331921828434, -4.811898452551174, -4.679088639580533]",5,noise
75,08-03-2011,http://www.marketwatch.com/story/gold-declines-as-gadhafi-reportedly-exiting-2011-03-08,gold futures close with a more than $7 loss,0,0,1,0,1,0,negative,26,4,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547]",15,Gold Settlement Price Correction
